emp_id,status,turnover,location,level,date_of_joining,date_of_birth,last_working_date,gender,department,mgr_id,cutoff_date,generation,emp_age
E7021,Active,0,Chicago,Analyst,03/08/2011,25/03/1988,NA,Male,Customer Operations,E8883,31/12/2014,Millennials,26.8
E6974,Inactive,1,Chicago,Analyst,12/01/2011,15/04/1987,11/01/2014,Male,Customer Operations,E5892,31/12/2014,Millennials,26.8
E6903,Active,0,New York,Analyst,14/10/2009,03/09/1987,NA,Female,Customer Operations,E4030,31/12/2014,Millennials,27.4
E6884,Active,0,Florida,Analyst,09/02/2011,05/04/1988,NA,Male,Customer Operations,E10429,31/12/2014,Millennials,26.8
E6720,Active,0,Florida,Analyst,09/05/2010,04/02/1988,NA,Female,Customer Operations,E13327,31/12/2014,Millennials,26.9
E6718,Active,0,New York,Analyst,04/06/2010,27/03/1988,NA,Female,Customer Operations,E4051,31/12/2014,Millennials,26.8
E6710,Active,0,Chicago,Analyst,08/06/2011,31/01/1988,NA,Female,Customer Operations,E763,31/12/2014,Millennials,26.9
E6705,Active,0,New York,Analyst,25/11/2009,12/06/1988,NA,Female,Customer Operations,E4051,31/12/2014,Millennials,26.6
E6583,Active,0,New York,Analyst,26/01/2011,17/12/1987,NA,Female,Customer Operations,E9097,31/12/2014,Millennials,27.1
E2306,Inactive,1,Chicago,Analyst,21/03/2012,01/11/1987,09/05/2014,Male,Customer Operations,E65,31/12/2014,Millennials,26.5
E6406,Active,0,Florida,Analyst,27/01/2010,31/03/1988,NA,Female,Customer Operations,E13915,31/12/2014,Millennials,26.8
E6382,Inactive,1,New York,Analyst,29/07/2011,08/01/1988,19/10/2014,Female,Customer Operations,E7054,31/12/2014,Millennials,26.8
E6320,Active,0,Florida,Analyst,27/01/2010,25/11/1987,NA,Male,Customer Operations,E13915,31/12/2014,Millennials,27.1
E2380,Active,0,Florida,Analyst,26/10/2011,27/11/1987,NA,Male,Customer Operations,E1456,31/12/2014,Millennials,27.1
E6292,Active,0,New York,Analyst,23/09/2011,20/01/1988,NA,Female,Customer Operations,E10723,31/12/2014,Millennials,27
E6247,Inactive,1,New York,Analyst,07/10/2011,21/06/1987,12/02/2014,Male,Customer Operations,E9149,31/12/2014,Millennials,26.7
E6219,Active,0,New York,Analyst,18/04/2012,07/12/1987,NA,Female,Customer Operations,E7896,31/12/2014,Millennials,27.1
E6171,Active,0,New York,Analyst,25/03/2011,12/07/1987,NA,Female,Customer Operations,E77,31/12/2014,Millennials,27.5
E6107,Active,0,New York,Analyst,27/01/2012,10/12/1987,NA,Female,Customer Operations,E13633,31/12/2014,Millennials,27.1
E6095,Active,0,New York,Analyst,18/05/2012,11/01/1988,NA,Female,Customer Operations,E13633,31/12/2014,Millennials,27
E2500,Active,0,New York,Analyst,03/03/2010,01/04/1988,NA,Female,Customer Operations,E13652,31/12/2014,Millennials,26.8
E6056,Active,0,Florida,Analyst,16/07/2009,19/01/1988,NA,Female,Customer Operations,E13421,31/12/2014,Millennials,27
E6037,Active,0,Florida,Analyst,10/03/2010,01/11/1987,NA,Female,Customer Operations,E3312,31/12/2014,Millennials,27.2
E2523,Active,0,Florida,Analyst,03/11/2010,06/11/1987,NA,Male,Customer Operations,E2858,31/12/2014,Millennials,27.2
E5942,Active,0,Florida,Analyst,07/11/2009,29/04/1988,NA,Female,Customer Operations,E4063,31/12/2014,Millennials,26.7
E2566,Active,0,New York,Analyst,06/01/2012,23/12/1987,NA,Female,Customer Operations,E13633,31/12/2014,Millennials,27
E5768,Inactive,1,Florida,Analyst,30/03/2011,22/09/1987,24/04/2014,Male,Customer Operations,E13806,31/12/2014,Millennials,26.6
E5673,Active,0,Florida,Analyst,07/04/2010,08/11/1987,NA,Female,Customer Operations,E2312,31/12/2014,Millennials,27.2
E5570,Active,0,Florida,Analyst,11/02/2010,07/10/1987,NA,Male,Customer Operations,E11856,31/12/2014,Millennials,27.3
E2668,Active,0,Florida,Analyst,13/07/2011,15/10/1987,NA,Male,Customer Operations,E13935,31/12/2014,Millennials,27.2
E2683,Active,0,New York,Analyst,29/12/2010,24/04/1988,NA,Female,Customer Operations,E8116,31/12/2014,Millennials,26.7
E5413,Active,0,New York,Analyst,07/09/2009,07/06/1988,NA,Female,Customer Operations,E7896,31/12/2014,Millennials,26.6
E2714,Active,0,New York,Analyst,25/03/2011,04/12/1987,NA,Female,Customer Operations,E4306,31/12/2014,Millennials,27.1
E5409,Active,0,Florida,Analyst,13/01/2010,29/11/1987,NA,Male,Customer Operations,E5654,31/12/2014,Millennials,27.1
E5397,Active,0,Chicago,Analyst,17/03/2010,05/09/1987,NA,Male,Customer Operations,E11648,31/12/2014,Millennials,27.3
E5252,Active,0,Florida,Analyst,31/08/2011,02/12/1987,NA,Male,Customer Operations,E7321,31/12/2014,Millennials,27.1
E5222,Active,0,New York,Analyst,22/10/2009,23/11/1987,NA,Female,Customer Operations,E5357,31/12/2014,Millennials,27.1
E2805,Active,0,New York,Analyst,20/07/2011,10/06/1988,NA,Male,Customer Operations,E6655,31/12/2014,Millennials,26.6
E5103,Active,0,New York,Analyst,08/10/2010,17/02/1988,NA,Male,Customer Operations,E5357,31/12/2014,Millennials,26.9
E5079,Active,0,Florida,Analyst,29/12/2010,15/05/1988,NA,Male,Customer Operations,E5654,31/12/2014,Millennials,26.7
E6665,Inactive,1,New York,Analyst,10/06/2011,07/02/1988,22/12/2014,Male,Customer Operations,E4992,31/12/2014,Millennials,26.9
E5025,Active,0,New York,Analyst,30/03/2012,29/10/1987,NA,Female,Customer Operations,E1454,31/12/2014,Millennials,27.2
E5014,Active,0,New York,Analyst,30/03/2012,20/12/1987,NA,Male,Customer Operations,E1003,31/12/2014,Millennials,27.1
E4846,Active,0,Florida,Analyst,18/09/2009,10/07/1987,NA,Female,Customer Operations,E5654,31/12/2014,Millennials,27.5
E4837,Active,0,Florida,Analyst,01/12/2010,21/12/1987,NA,Male,Customer Operations,E9308,31/12/2014,Millennials,27.1
E2988,Active,0,New York,Analyst,13/08/2009,11/11/1987,NA,Male,Customer Operations,E12038,31/12/2014,Millennials,27.2
E4425,Inactive,1,Chicago,Analyst,01/06/2011,26/10/1987,09/08/2014,Male,Customer Operations,E720,31/12/2014,Millennials,26.8
E4391,Active,0,New York,Analyst,08/01/2012,15/01/1988,NA,Female,Customer Operations,E4955,31/12/2014,Millennials,27
E4230,Active,0,New York,Analyst,18/11/2011,04/04/1988,NA,Male,Customer Operations,E10723,31/12/2014,Millennials,26.8
E4205,Active,0,Florida,Analyst,15/12/2010,06/02/1988,NA,Male,Customer Operations,E7906,31/12/2014,Millennials,26.9
E4124,Active,0,Florida,Analyst,25/11/2009,12/12/1987,NA,Male,Customer Operations,E12279,31/12/2014,Millennials,27.1
E3103,Active,0,Florida,Analyst,09/02/2011,15/11/1987,NA,Male,Customer Operations,E10429,31/12/2014,Millennials,27.2
E4070,Inactive,1,Chicago,Analyst,27/01/2010,26/03/1987,04/09/2014,Female,Customer Operations,E6743,31/12/2014,Millennials,27.5
E3166,Active,0,Chicago,Analyst,26/10/2011,24/04/1988,NA,Male,Customer Operations,E3982,31/12/2014,Millennials,26.7
E3957,Inactive,1,New York,Analyst,30/03/2012,12/07/1987,14/08/2014,Male,Customer Operations,E3638,31/12/2014,Millennials,27.1
E3893,Inactive,1,Florida,Analyst,09/11/2011,12/06/1987,06/05/2014,Female,Customer Operations,E3332,31/12/2014,Millennials,26.9
E3678,Active,0,New York,Analyst,16/09/2011,12/11/1987,NA,Female,Customer Operations,E6655,31/12/2014,Millennials,27.2
E3674,Active,0,New York,Analyst,13/08/2009,15/10/1987,NA,Male,Customer Operations,E8116,31/12/2014,Millennials,27.2
E3610,Active,0,New York,Analyst,28/04/2010,26/01/1988,NA,Female,Customer Operations,E2285,31/12/2014,Millennials,27
E3477,Active,0,New York,Analyst,29/12/2010,21/10/1987,NA,Female,Customer Operations,E9351,31/12/2014,Millennials,27.2
E3443,Active,0,Chicago,Analyst,11/01/2012,30/10/1987,NA,Female,Customer Operations,E13501,31/12/2014,Millennials,27.2
E3438,Active,0,New York,Analyst,25/03/2011,03/05/1988,NA,Female,Customer Operations,E9097,31/12/2014,Millennials,26.7
E3380,Active,0,Florida,Analyst,07/10/2009,13/11/1987,NA,Female,Customer Operations,E10542,31/12/2014,Millennials,27.2
E3371,Active,0,Chicago,Analyst,27/04/2011,01/10/1987,NA,Female,Customer Operations,E13428,31/12/2014,Millennials,27.3
E3357,Active,0,New York,Analyst,18/11/2011,09/09/1987,NA,Male,Customer Operations,E191,31/12/2014,Millennials,27.3
E77,Active,0,New York,Assistant Manager,09/01/2008,21/06/1987,NA,Male,Customer Operations,E10723,31/12/2014,Millennials,28
E783,Active,0,New York,Assistant Manager,21/03/2012,31/07/1986,NA,Male,Customer Operations,E8875,31/12/2014,Millennials,28
E9300,Active,0,Florida,Assistant Manager,20/07/2011,08/09/1986,NA,Male,Customer Operations,E13971,31/12/2014,Millennials,28
E8580,Active,0,Florida,Assistant Manager,30/10/2013,28/04/1987,NA,Male,Customer Operations,E14153,31/12/2014,Millennials,28
E2505,Active,0,New York,Assistant Manager,25/07/2012,30/03/1987,NA,Male,Customer Operations,E9574,31/12/2014,Millennials,28
E2953,Active,0,Chicago,Assistant Manager,11/01/2012,29/11/1986,NA,Female,Customer Operations,E11247,31/12/2014,Millennials,28
E11464,Active,0,New York,Assistant Manager,14/09/2007,02/07/1987,NA,Female,Customer Operations,E8862,31/12/2014,Millennials,28
E9823,Active,0,Florida,Assistant Manager,05/12/2012,07/09/1986,NA,Female,Customer Operations,E12245,31/12/2014,Millennials,28
E9864,Inactive,1,Florida,Analyst,30/05/2012,05/02/1987,05/12/2014,Male,Customer Operations,E4115,31/12/2014,Millennials,27.9
E269,Active,0,Florida,Specialist,23/09/2009,28/12/1986,NA,Male,Customer Operations,E5773,31/12/2014,Millennials,28
E12240,Active,0,Florida,Specialist,13/01/2010,26/11/1986,NA,Male,Customer Operations,E6187,31/12/2014,Millennials,28.1
E12208,Active,0,Florida,Specialist,23/11/2011,09/03/1987,NA,Male,Customer Operations,E7250,31/12/2014,Millennials,27.8
E12148,Inactive,1,Chicago,Specialist,11/07/2012,25/01/1986,22/01/2014,Male,Customer Operations,E5244,31/12/2014,Millennials,28
E666,Active,0,Florida,Specialist,30/11/2011,01/04/1987,NA,Male,Customer Operations,E13975,31/12/2014,Millennials,27.8
E11437,Active,0,Florida,Specialist,07/12/2009,12/02/1987,NA,Male,Customer Operations,E10429,31/12/2014,Millennials,27.9
E887,Active,0,Florida,Specialist,25/11/2009,10/08/1986,NA,Female,Customer Operations,E4063,31/12/2014,Millennials,28.4
E11183,Active,0,Florida,Specialist,07/10/2009,27/12/1986,NA,Male,Customer Operations,E124,31/12/2014,Millennials,28
E11139,Active,0,Florida,Specialist,13/01/2010,12/12/1986,NA,Male,Customer Operations,E11047,31/12/2014,Millennials,28.1
E945,Active,0,Florida,Specialist,04/01/2012,24/07/1986,NA,Female,Customer Operations,E10542,31/12/2014,Millennials,28.5
E10899,Inactive,1,Florida,Specialist,09/11/2011,31/08/1986,02/10/2014,Male,Customer Operations,E10808,31/12/2014,Millennials,28.1
E10799,Active,0,New York,Specialist,25/11/2009,11/06/1987,NA,Female,Customer Operations,E13011,31/12/2014,Millennials,27.6
E10647,Inactive,1,Florida,Specialist,14/10/2009,25/04/1986,01/09/2014,Female,Customer Operations,E3938,31/12/2014,Millennials,28.4
E10517,Active,0,New York,Specialist,23/09/2009,15/06/1987,NA,Male,Customer Operations,E4030,31/12/2014,Millennials,27.6
E10470,Active,0,New York,Specialist,09/10/2009,31/03/1987,NA,Male,Customer Operations,E12073,31/12/2014,Millennials,27.8
E10379,Active,0,Florida,Specialist,07/11/2009,15/07/1986,NA,Male,Customer Operations,E9308,31/12/2014,Millennials,28.5
E9992,Active,0,New York,Specialist,29/07/2011,04/09/1986,NA,Male,Customer Operations,E13055,31/12/2014,Millennials,28.3
E9980,Active,0,Chicago,Specialist,18/06/2008,23/05/1987,NA,Male,Customer Operations,E8875,31/12/2014,Millennials,27.6
E1392,Active,0,Florida,Specialist,07/11/2009,06/09/1986,NA,Male,Customer Operations,E13772,31/12/2014,Millennials,28.3
E1446,Active,0,Florida,Specialist,07/11/2009,08/11/1986,NA,Male,Customer Operations,E3643,31/12/2014,Millennials,28.2
E9002,Active,0,New York,Specialist,02/03/2012,29/03/1987,NA,Male,Customer Operations,E9097,31/12/2014,Millennials,27.8
E8804,Active,0,Florida,Specialist,02/07/2008,01/03/1987,NA,Male,Customer Operations,E13735,31/12/2014,Millennials,27.9
E8506,Inactive,1,Chicago,Specialist,25/06/2008,29/07/1986,23/06/2014,Male,Customer Operations,E5959,31/12/2014,Millennials,27.9
E8020,Active,0,Florida,Specialist,23/09/2009,02/04/1987,NA,Male,Customer Operations,E6187,31/12/2014,Millennials,27.8
E1994,Inactive,1,Chicago,Specialist,06/03/2011,12/06/1986,14/03/2014,Male,Customer Operations,E924,31/12/2014,Millennials,27.8
E7649,Active,0,Florida,Specialist,07/12/2009,26/04/1987,NA,Male,Customer Operations,E1456,31/12/2014,Millennials,27.7
E7535,Active,0,Florida,Specialist,29/03/2012,10/03/1987,NA,Male,Customer Operations,E8718,31/12/2014,Millennials,27.8
E7467,Active,0,Florida,Specialist,23/09/2009,28/06/1987,NA,Male,Customer Operations,E126,31/12/2014,Millennials,27.5
E7186,Inactive,1,Chicago,Specialist,26/05/2010,29/05/1986,11/02/2014,Male,Customer Operations,E853,31/12/2014,Millennials,27.7
E6680,Active,0,Chicago,Specialist,27/01/2010,24/01/1987,NA,Male,Customer Operations,E13964,31/12/2014,Millennials,28
E2416,Active,0,Florida,Specialist,25/11/2009,17/01/1987,NA,Male,Customer Operations,E4063,31/12/2014,Millennials,28
E2532,Inactive,1,New York,Specialist,14/06/2006,20/03/1986,20/01/2014,Female,Customer Operations,E4588,31/12/2014,Millennials,27.9
E5899,Active,0,Chicago,Specialist,06/07/2011,13/04/1987,NA,Male,Customer Operations,E7337,31/12/2014,Millennials,27.7
E2670,Active,0,Florida,Specialist,10/03/2010,13/04/1987,NA,Male,Customer Operations,E3555,31/12/2014,Millennials,27.7
E5490,Active,0,Florida,Specialist,23/09/2009,29/09/1986,NA,Male,Customer Operations,E13943,31/12/2014,Millennials,28.3
E5262,Active,0,Florida,Specialist,17/07/2009,28/04/1987,NA,Female,Customer Operations,E10429,31/12/2014,Millennials,27.7
E5000,Inactive,1,Chicago,Specialist,17/06/2009,09/10/1985,14/01/2014,Female,Customer Operations,E10755,31/12/2014,Millennials,28.3
E4605,Active,0,Florida,Specialist,03/02/2010,23/01/1987,NA,Male,Customer Operations,E1425,31/12/2014,Millennials,28
E3707,Active,0,Florida,Specialist,18/09/2009,05/12/1986,NA,Male,Customer Operations,E13772,31/12/2014,Millennials,28.1
E3417,Active,0,New York,Specialist,09/07/2009,12/03/1987,NA,Male,Customer Operations,E4955,31/12/2014,Millennials,27.8
E15,Active,0,Florida,Analyst,10/03/2010,08/11/1986,NA,Male,Customer Operations,E5654,31/12/2014,Millennials,28.2
E13829,Active,0,Florida,Analyst,02/03/2011,22/09/1986,NA,Male,Customer Operations,E9218,31/12/2014,Millennials,28.3
E60,Active,0,Florida,Analyst,18/09/2009,13/05/1987,NA,Male,Customer Operations,E1149,31/12/2014,Millennials,27.7
E13684,Active,0,Florida,Analyst,09/09/2009,11/11/1986,NA,Male,Customer Operations,E12769,31/12/2014,Millennials,28.2
E13535,Active,0,Florida,Analyst,25/06/2008,11/04/1987,NA,Male,Customer Operations,E4788,31/12/2014,Millennials,27.7
E153,Active,0,New York,Analyst,10/02/2010,29/08/1986,NA,Female,Customer Operations,E1171,31/12/2014,Millennials,28.4
E13410,Active,0,Florida,Analyst,11/04/2012,01/03/1987,NA,Male,Customer Operations,E1887,31/12/2014,Millennials,27.9
E13294,Active,0,New York,Analyst,18/04/2012,18/07/1986,NA,Male,Customer Operations,E1131,31/12/2014,Millennials,28.5
E13228,Active,0,Florida,Analyst,14/03/2012,08/10/1986,NA,Male,Customer Operations,E2732,31/12/2014,Millennials,28.3
E13221,Active,0,Florida,Analyst,03/03/2010,19/12/1986,NA,Male,Customer Operations,E13915,31/12/2014,Millennials,28.1
E13213,Inactive,1,Florida,Analyst,30/03/2011,21/10/1986,18/09/2014,Male,Customer Operations,E1348,31/12/2014,Millennials,27.9
E13192,Active,0,Florida,Analyst,17/11/2010,29/03/1987,NA,Male,Customer Operations,E2312,31/12/2014,Millennials,27.8
E13144,Active,0,Chicago,Analyst,07/03/2012,15/02/1987,NA,Female,Customer Operations,E11769,31/12/2014,Millennials,27.9
E13114,Active,0,Florida,Analyst,23/11/2011,15/11/1986,NA,Male,Customer Operations,E5663,31/12/2014,Millennials,28.2
E13098,Active,0,New York,Analyst,27/01/2012,21/02/1987,NA,Female,Customer Operations,E6775,31/12/2014,Millennials,27.9
E12961,Inactive,1,New York,Analyst,21/12/2011,12/12/1986,15/06/2014,Male,Customer Operations,E10863,31/12/2014,Millennials,27.5
E354,Active,0,Florida,Analyst,15/08/2012,25/12/1986,NA,Male,Customer Operations,E11912,31/12/2014,Millennials,28
E12806,Active,0,Florida,Analyst,18/05/2011,22/09/1986,NA,Male,Customer Operations,E11856,31/12/2014,Millennials,28.3
E401,Inactive,1,Chicago,Analyst,03/08/2011,06/07/1986,16/08/2014,Male,Customer Operations,E1854,31/12/2014,Millennials,28.1
E12616,Active,0,Florida,Analyst,23/12/2009,09/04/1987,NA,Female,Customer Operations,E11047,31/12/2014,Millennials,27.8
E3657,Inactive,1,Chicago,Analyst,17/03/2010,13/06/1987,07/12/2014,Male,Customer Operations,E3389,31/12/2014,Millennials,27.5
E12531,Inactive,1,Chicago,Analyst,28/12/2011,06/06/1986,07/09/2014,Male,Customer Operations,E853,31/12/2014,Millennials,28.3
E12523,Active,0,Chicago,Analyst,12/09/2012,17/03/1987,NA,Male,Customer Operations,E80,31/12/2014,Millennials,27.8
E12492,Active,0,Florida,Analyst,19/01/2011,25/12/1986,NA,Male,Customer Operations,E2339,31/12/2014,Millennials,28
E12461,Active,0,New York,Analyst,04/06/2010,30/04/1987,NA,Male,Customer Operations,E4955,31/12/2014,Millennials,27.7
E12424,Active,0,Chicago,Analyst,01/06/2011,02/03/1987,NA,Male,Customer Operations,E1614,31/12/2014,Millennials,27.9
E12406,Active,0,New York,Analyst,13/08/2009,24/09/1986,NA,Male,Customer Operations,E11704,31/12/2014,Millennials,28.3
E520,Inactive,1,Chicago,Analyst,29/02/2012,30/03/1986,21/05/2014,Male,Customer Operations,E5011,31/12/2014,Millennials,28.2
E12390,Active,0,New York,Analyst,23/09/2009,11/10/1986,NA,Female,Customer Operations,E8030,31/12/2014,Millennials,28.2
E529,Inactive,1,New York,Analyst,17/08/2011,21/02/1986,13/02/2014,Male,Customer Operations,E12073,31/12/2014,Millennials,28
E534,Active,0,Florida,Analyst,07/11/2009,08/11/1986,NA,Male,Customer Operations,E9308,31/12/2014,Millennials,28.2
E12320,Active,0,New York,Analyst,08/09/2011,08/03/1987,NA,Female,Customer Operations,E2285,31/12/2014,Millennials,27.8
E12276,Active,0,Florida,Analyst,04/11/2009,07/03/1987,NA,Male,Customer Operations,E13421,31/12/2014,Millennials,27.8
E568,Active,0,New York,Analyst,30/03/2012,21/05/1987,NA,Female,Customer Operations,E1454,31/12/2014,Millennials,27.6
E12260,Active,0,New York,Analyst,23/09/2009,30/10/1986,NA,Male,Customer Operations,E12897,31/12/2014,Millennials,28.2
E608,Active,0,Chicago,Analyst,08/06/2011,17/01/1987,NA,Male,Customer Operations,E9543,31/12/2014,Millennials,28
E12040,Active,0,Florida,Analyst,07/12/2009,20/11/1986,NA,Male,Customer Operations,E3089,31/12/2014,Millennials,28.1
E670,Inactive,1,Chicago,Analyst,07/12/2009,28/11/1986,27/11/2014,Male,Customer Operations,E3120,31/12/2014,Millennials,28
E674,Inactive,1,Chicago,Analyst,29/02/2012,09/12/1985,04/05/2014,Male,Customer Operations,E5095,31/12/2014,Millennials,28.4
E11950,Active,0,New York,Analyst,09/10/2009,02/12/1986,NA,Male,Customer Operations,E3360,31/12/2014,Millennials,28.1
E715,Active,0,Florida,Analyst,09/11/2011,22/07/1986,NA,Male,Customer Operations,E7321,31/12/2014,Millennials,28.5
E11836,Active,0,Chicago,Analyst,07/03/2012,15/02/1987,NA,Male,Customer Operations,E3389,31/12/2014,Millennials,27.9
E11554,Active,0,Florida,Analyst,02/12/2009,23/01/1987,NA,Male,Customer Operations,E1629,31/12/2014,Millennials,28
E11524,Inactive,1,Chicago,Analyst,29/02/2012,21/12/1986,08/09/2014,Female,Customer Operations,E6004,31/12/2014,Millennials,27.7
E802,Active,0,New York,Analyst,09/10/2009,09/05/1987,NA,Male,Customer Operations,E8862,31/12/2014,Millennials,27.7
E11497,Active,0,Florida,Analyst,19/09/2012,07/09/1986,NA,Male,Customer Operations,E12279,31/12/2014,Millennials,28.3
E11286,Active,0,New York,Analyst,18/05/2012,28/07/1986,NA,Female,Customer Operations,E1131,31/12/2014,Millennials,28.5
E11237,Active,0,Florida,Analyst,23/10/2009,28/06/1987,NA,Male,Customer Operations,E13912,31/12/2014,Millennials,27.5
E11217,Active,0,Florida,Analyst,09/09/2009,01/11/1986,NA,Female,Customer Operations,E6187,31/12/2014,Millennials,28.2
E11194,Active,0,Florida,Analyst,03/08/2011,10/03/1987,NA,Male,Customer Operations,E88,31/12/2014,Millennials,27.8
